"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1vrvvvvfvvvvvvfvvvou20evvvvvvvvvvvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&start=1990&end=2016&showdm=y"
"Sat Feb 02 2019 10:39:42 GMT-0600 (CST)"
"Source: U.S. Energy Information Administration"
,,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Eritrea","Quad Btu",--,--,--,--,0.013503745,0.015362306,0.015516753,0.015676700652,0.016648143261,0.017570875,0.0088586441,0.00970523207,0.00884844641,0.01060771195,0.01155290745,0.01156021715,0.00793826737,0.00832435688,0.00579988099,0.00705237206,0.00702847002,0.00728688342,0.0075742707087123,0.00772422782,0.00817497634,0.00886269304,0.0086365994496896
"","Estonia","Quad Btu",--,--,0.12695809781957,0.099185842327305,0.09233647702448,0.081583007070871,0.089566397525764,0.097482616572155,0.11452817277061,0.089546093278346,0.086008348932211,0.096817472785949,0.079928184784686,0.081601129674843,0.088794253568346,0.090242970109223,0.094924698423966,0.098659502324736,0.095686326738702,0.08466439033846,0.081805924620259,0.078412010486529,0.097273166670477,0.090160557322007,0.085651213541922,0.090455642610795,0.088639276979722
"","Ethiopia","Quad Btu",0.053297863,0.046119903,0.0615270984,0.058964159,0.044462569,0.047135095,0.0400680776,0.040307114,0.052024487566,0.062156247,0.06516114732,0.071132660837692,0.073078055132683,0.079568100255384,0.08444629839423,0.0975995572,0.10667455158731,0.11873536337022,0.12462449804891,0.12982315280895,0.14271540087637,0.16204801262765,0.17868088044313,0.20834887108486,0.23728247782058,0.25127709869614,0.26751550136818
"","Falkland Islands (Islas Malvinas)","Quad Btu",0.000425225,0.000425225,0.00042639,0.000425225,0.000425225,0.00085045,0.0005140472928,0.000938074747,0.000512849747,0.0005128832,0.00078767758,0.00087461298,0.00096223918,0.00104964483,0.00113727578,0.00113727153,0.00131231468,0.00131230418,0.00132904698,0.00132885898,0.00124491252,0.00121973984,0.00125427838,0.00125445338,0.00125423638,0.00128022828,0.001303005789242
"","Faroe Islands","Quad Btu",0.0101117716,0.00957628408,0.00963435396996,0.009303252613,0.009751501086,0.010065060323,0.0101124563252,0.010109195411,0.010123074154,0.01005340779,0.01114214931312,0.01234808010114,0.01164441924824,0.01164737403482,0.0121656471255,0.0116072530183,0.01132535887918,0.01227575293804,0.01156176918546,0.01095800374784,0.01101060873008,0.01079894344422,0.01023302079976,0.01111279952802,0.01126895833634,0.0115305003589,0.011423430011402
"","Fiji","Quad Btu",0.019258726659611,0.01634232396,0.01736669706062,0.01841344781768,0.01920785081768,0.020590011992,0.02060403348544,0.020460324096704,0.0203986365667,0.021350362453921,0.026205845474945,0.026954386592695,0.02324128100195,0.025112472069049,0.033075769264875,0.027655695357608,0.031020927915342,0.029557931882943,0.02000793351884,0.019843325876004,0.01870900005032,0.020579960934448,0.021316357458902,0.025949093097932,0.030377101325182,0.03749518520604,0.03762976078438
"","Finland","Quad Btu",1.1316070374779,1.1442841314855,1.1501478184003,1.1399400926582,1.1939293793671,1.139148276973,1.155682847314,1.1766267905597,1.231891233919,1.2209643656909,1.213805946308,1.2288752733138,1.2382633817765,1.2934617254391,1.3210662189668,1.2428338944102,1.3113801796873,1.3173225121116,1.288296065008,1.1914428772606,1.2752570689764,1.2153516037795,1.206755036574,1.1971944261555,1.1624289717491,1.1800777434025,1.2069843743592
"","Former Czechoslovakia","Quad Btu",2.9007810348097,2.5802042112797,2.3390917711166,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Serbia and Montenegro","Quad Btu",--,--,0.67281731802584,0.5458654036497,0.55419393296831,0.47869938450505,0.75174128883322,0.76907018817638,0.78997552093985,0.64017068268964,0.63212070766278,0.66498282280972,0.73932133194382,0.74392060597375,0.76904158611896,0.74081784863421,--,--,--,--,--,--,--,--,--,--,--
"","Former U.S.S.R.","Quad Btu",60.842944999048,57.609437060276,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Yugoslavia","Quad Btu",2.1228243815713,1.8927069183694,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","France","Quad Btu",9.2263774822328,9.8387701140527,9.9324696503283,9.871948877248,9.8678265045455,10.147251348194,10.491417139835,10.426807455929,10.666358176896,10.799932907207,10.6739749758,10.924459658449,10.811707228724,10.886658424127,11.062792614273,11.182292098874,11.207448101096,11.007579789647,11.079314107531,10.477666080785,10.741918741571,10.45284354033,10.343498059344,10.460163105871,10.019630336118,10.060042522572,9.9020943845489
"","French Guiana","Quad Btu",0.00958235449,0.01052549478,0.0086824263624,0.011578312022,0.011578312022,0.013501387522,0.0136160026808,0.013501387522,0.013501387522,0.01350139,0.0076792048268,0.0136634074672,0.013577160324,0.015707326692,0.015515858624,0.015325818576,0.014242982124,0.015522481536,0.015911563554,0.018227918268,0.018158865468,0.016647193808,0.015461763952,0.015649058412,0.016064818532,0.015841158648,0.014775413368536
"","French Polynesia","Quad Btu",0.013534788425,0.013713122425,0.0131858933856,0.013158343885,0.010117309747,0.011213352747,0.0109694328928,0.011282681747,0.011464099747,0.0108140482,0.012138673921225,0.013602704892465,0.014026420280814,0.0151252275047,0.015718704909696,0.015976831335372,0.015433582830602,0.017088284134574,0.01680017019884,0.0166266961034,0.01731389205032,0.01664795659332,0.01589211383168,0.01631082364242,0.0153370295913,0.01661763405488,0.016034710575164
"","Gabon","Quad Btu",0.04299246,0.044320615,0.0457354938,0.042989626,0.043889875,0.040850984,0.0426043238,0.045588941,0.044444928,0.050959764,0.039140930387568,0.042464310441152,0.042167957577568,0.041139600874792,0.041875435769264,0.044609112707028,0.045668252038052,0.045538702917644,0.046529568464504,0.046116867882564,0.054501105741192,0.055034698405256,0.068581877325532,0.071040808547188,0.072117885818252,0.071477806176096,0.074748222056351
"","Gambia, The","Quad Btu",0.0026875953312,0.0026748933312,0.00268210675398,0.0028875058312,0.0036561492199,0.0031584806624,0.00317512310796,0.0031584806624,0.0035723906624,0.00357242084,0.00463685676,0.00470408117,0.00468418494,0.00468418494,0.00494314093,0.00498501235,0.00584534272,0.00561032557,0.00582895166,0.00653718922,0.006821735115,0.007375146802,0.007018558892,0.00696117976,0.007699281522,0.007883105071,0.0083392813341798
"","Georgia","Quad Btu",--,--,0.32205698075967,0.1974708159197,0.15263415433627,0.15094158592468,0.15909743409575,0.16401639267618,0.16571741461972,0.16125437930286,0.13695250957298,0.12719851795897,0.14936364947284,0.1329641257498,0.13759591529328,0.18946529841888,0.17870905534864,0.20023074075328,0.19814044303185,0.18996719495686,0.21501855899764,0.20261629072872,0.20555859361604,0.22869651216576,0.23905190421649,0.24915174574241,0.26227522693492
"","Germany","Quad Btu",--,15.000878886461,14.595497005762,14.475644872954,14.310722168625,14.552295235434,14.708633428904,14.460952962751,14.397334668085,14.177291165994,13.935287581405,14.289463378859,14.146463601741,14.096334543161,14.186802408815,13.987140555142,14.196900197764,13.664210718504,13.968510608696,13.20858034407,13.859033347273,13.331485507061,13.496670665038,13.690422518373,13.273751530567,13.421283181693,13.523470536326
"","Germany, East","Quad Btu",3.1674982846061,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Germany, West","Quad Btu",11.314649313439,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Ghana","Quad Btu",0.100061717,0.104446406,0.1127316696,0.111545001,0.114245545,0.116805615,0.1236456356,0.121610787,0.094454442,0.115395305,0.14231824356481,0.14230641078538,0.13103546852185,0.12008767798458,0.14151952482398,0.14511749384293,0.14087415827378,0.13359498964776,0.15752365990776,0.18087767370507,0.18709334664198,0.23497856883554,0.24070322162447,0.2559628836236,0.25768314646448,0.27294369757908,0.25927048331758
"","Gibraltar","Quad Btu",0.022044715,0.02250079,0.0403888995304,0.04274610379,0.042594194395,0.042594194395,0.0427103927652,0.042594194395,0.048913942,0.0428059029,0.1197589358,0.13171162523,0.14592430706,0.16733172382,0.15957687346,0.17863009222,0.17451696509,0.18869086153,0.18351851375,0.1946717328,0.18785924676,0.18697527823,0.18861939883,0.17370860195,0.16445824188,0.16814742892,0.17667330462816
"","Greece","Quad Btu",0.94277873501571,0.95982978072844,0.98176317010646,1.0011596379976,1.029661322505,1.0676487737973,1.1108230174211,1.1264054617136,1.1931540554261,1.2022813434291,1.2325963746011,1.251584636747,1.2749032808899,1.3487150356395,1.3497105429534,1.3600719050636,1.4076563623042,1.4248105403303,1.4019889069803,1.3390453511254,1.2808834607592,1.2469326072047,1.1602296228134,1.1101872091193,1.1029979734858,1.1087960092254,1.0932357678498
"","Greenland","Quad Btu",0.0077636982,0.0076681145,0.006815284536,0.006968799,0.00701855208,0.00701855208,0.007856522672,0.00762057804,0.00762068389,0.008990048,0.0105659935192,0.0093244195192,0.0095003835192,0.0102943785672,0.009475816797808,0.011331877706566,0.010489343878726,0.012196695983238,0.010534482241652,0.011992261365604,0.014960879809902,0.015224210113604,0.012342960722908,0.012148909774054,0.01137362406844,0.012596575425516,0.012473598294252
"","Grenada","Quad Btu",0.0017936207602,0.0017936207602,0.00184916900478,0.0022515442214,0.0028758500034,0.002440746147,0.00275530624,0.0032929247624,0.0027285063927,0.00272853172,0.00294418545912,0.00312858939942,0.00329742102886,0.00366158196172,0.00346895254926,0.00380236357902,0.00351909007805,0.003734961438,0.0039715409881,0.003856053676,0.0040026572876,0.003817417462,0.0041271661046,0.0045714855808,0.0038647212548,0.004081985403108,0.0040800919154217
"","Guadeloupe","Quad Btu",0.020928238,0.02155453,0.020334922,0.0229832423,0.0236153905,0.0248341304,0.0245559728,0.024683701,0.024734126,0.024735286,0.029461412906,0.03036663699,0.03084656728,0.03245262227,0.031900837042,0.031498149888,0.032543167904,0.034167197388,0.031799102916,0.031053658486,0.03314201409,0.031363459572,0.027715209356,0.027416304002,0.027013365686,0.028467733972,0.028524684516328
"","Guam","Quad Btu",0.02617406798,0.02952264,0.03536561498224,0.04666610256335,0.06794926359,0.050939071,0.04474262527098,0.05096969573,0.042263462,0.0468339895,0.0477088733665,0.0661135610203,0.0459152923475,0.038871460810486,0.045375011926,0.0529156407062,0.055806531274075,0.040629363465283,0.025771661257,0.040657498966736,0.0359475799825,0.031764461895,0.034020878285246,0.028662079234591,0.027733211,0.029698671,0.031182419259259
"","Guatemala","Quad Btu",0.079897575,0.077901023,0.0859269628,0.09151856,0.102403098,0.10943786812,0.1132661058,0.12233755841,0.14199923361,0.15196824618027,0.16276991691158,0.16760596237868,0.17077733127373,0.18802136590791,0.17762458054147,0.18329170411393,0.19394163904288,0.2081689817204,0.19364588497647,0.20378033455524,0.20560233918366,0.20997477724082,0.21441568643809,0.22351627506887,0.23652763591405,0.2719024575659,0.28868754042416
"","Guinea","Quad Btu",0.021827782,0.01759487428,0.0176461296,0.018255529,0.01866089,0.018369501,0.0185077156,0.019694083,0.020337257,0.021205144,0.0269514026,0.02952901272,0.03061422762,0.02987390624,0.03217573666,0.03246317128,0.03291318606,0.03519890148,0.0349817798972,0.036576807318,0.0425610433652,0.0428233133124,0.0416829795724,0.0374907757868,0.038558352072,0.041682345796,0.04310054356263
"","Guinea-Bissau","Quad Btu",0.003860039761,0.003860039761,0.0042011667404,0.004985899522,0.004985899522,0.004985899522,0.0046257267404,0.004985899522,0.004985899522,0.004985902,0.0038013188704,0.0039263027006,0.003537962166,0.0042266968556,0.0045119640264,0.0046216208736,0.0048181867208,0.004684639744,0.0045624354126,0.0047269439532,0.004850854402,0.0049219706258,0.0050377307536,0.005275045504,0.005818705562,0.005577141309,0.0057374942299284
"","Guyana","Quad Btu",0.00955413302,0.01091278314,0.012234154264,0.015978298586,0.015954843586,0.013250442,0.014632946,0.01547608502,0.01970572001,0.023667658,0.023463099577384,0.02262920072042,0.022811366722266,0.023573304446222,0.022958013549096,0.020776314374235,0.018548526012981,0.02308151726172,0.021902400606227,0.022572647649144,0.024661402259469,0.025519604165871,0.028564643760536,0.027818498777,0.02780548108,0.02870170626291,0.029673106380893
"","Haiti","Quad Btu",0.01418104343888,0.014315857714,0.01626341605932,0.011422436,0.009479688,0.015523149,0.0183543184,0.0217334951,0.021902642,0.022834659,0.02384338594,0.0259998245,0.0282257653,0.02603498944,0.0299831347,0.03154570496,0.03199914514,0.03523057594,0.03549207394,0.03378720196,0.03123396752,0.03212213744,0.035511484263008,0.0379976061,0.04033684888,0.04274880762,0.05180937522136
"","Hawaiian Trade Zone","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Honduras","Quad Btu",0.059460818,0.05889912839803,0.0611317549901,0.061068124716025,0.060523727443823,0.065988064075882,0.073186047896447,0.074998533697358,0.080892139246962,0.088799379312358,0.087432610093979,0.094078901461544,0.094596209934413,0.1056225095876,0.11174759018421,0.11367403340614,0.10599626442701,0.13218942127828,0.1316956277677,0.12487270957691,0.1319690572246,0.14078063126703,0.14246068975479,0.142051917595,0.15124266305713,0.16573494282712,0.16988542568285
"","Hong Kong","Quad Btu",0.53731921835775,0.56773454592389,0.6303981272094,0.67129229686149,0.65388750084297,0.67911865248853,0.68717987851465,0.6805586353229,0.71658552449127,0.9088679636711,0.85946997769073,0.86909432336827,0.90403725276608,0.93681603606218,1.0438588808475,1.024239019384,1.0832843669479,1.1561336822919,1.0869909250697,1.2546561424118,1.3397455002491,1.258942226365,1.1877562518745,1.2096779466195,1.1696450710255,1.2893204310654,1.3229572975967
"","Hungary","Quad Btu",1.1442554610144,1.0773400649041,1.0023899511885,1.0190093232951,1.0111130217962,1.0273160709208,1.0597093139716,1.0312257404761,1.0368957857864,1.0341049998203,0.99070737305651,1.034574219127,1.034952407765,1.0541434342477,1.0523586532884,1.1151803049361,1.0948201087714,1.0582088806304,1.0489777263523,0.99163024303947,1.00582861654,0.98211576910561,0.92114731434222,0.89736193826902,0.92198900451731,0.96518060316502,0.9850068154861
"","Iceland","Quad Btu",0.077122919818216,0.075600217831027,0.07758631640626,0.080411053996769,0.081359332155377,0.082996209836255,0.088110993012045,0.091558001212061,0.099651962961547,0.10853154017939,0.1141290386252,0.11668241874617,0.12052834273715,0.1213360631903,0.12230474031297,0.12420040880436,0.13717933639022,0.15690226208419,0.19746533636547,0.19586343827774,0.19552182916772,0.19592055580873,0.19675779840161,0.20601858089938,0.2035272639867,0.21122743728922,0.21236267850339
"","India","Quad Btu",7.6412347477661,8.0579944607152,8.4856321094603,8.8424499880928,9.5017374627148,10.116690056758,10.573706432594,11.091510005959,11.26374012089,12.006998304769,12.850763347792,13.106163226947,13.712417536213,14.214944901645,15.4428872517,16.29260046807,17.568911842398,18.989489265544,19.477910957107,20.435757840299,21.848702744647,23.150320103416,25.43053657151,25.867048577392,27.540848136016,28.487836545461,29.010657530417
"","Indonesia","Quad Btu",2.3254197262471,2.5928726416647,2.6788262210252,2.8410603932047,3.0111929738309,3.1833183532368,3.4470424777769,3.6388793620993,3.4939830288032,3.8851452405487,4.2336640923388,4.0965098233562,4.200227868718,4.3322766790215,4.5273300043621,4.7407928956727,4.9056571774914,5.2583168054902,5.6055776801152,5.8674276114728,6.4115506140822,6.2895380745146,6.5071461305932,6.6845203173107,6.8128781990059,6.9444594638156,7.1976957799476
"","Iran","Quad Btu",3.0118654545476,3.219663319116,3.3509577966041,3.4731425818623,3.6703868139899,3.8142156059083,3.9109160706204,4.4247921748991,4.5847725877226,4.6066150070737,5.1446564037512,5.5746338961291,5.9098289324066,6.1511538881704,6.4206362910607,7.3533357065767,7.7905714866673,8.0603334977602,8.3209918698317,9.2997322782075,9.2147206999932,9.3500609129238,9.7785228045644,10.008068689528,10.62939431094,10.766906702737,11.250325366233
"","Iraq","Quad Btu",0.91486053107692,0.599107872,0.83692081,0.962441338,1.100342124,1.127244428,1.1230178764,1.0377085355,1.0522659885,1.0704066438,1.00923294618,1.02295000572,1.04126787786,0.81866212338,1.01285715526,1.09866956782,1.07690156822,0.98523366510834,1.09659009352,1.3151734218019,1.3737555563584,1.428205089441,1.6549541306074,1.9965309173071,1.9267507688541,1.8208881086264,1.8540608204069
"","Ireland","Quad Btu",0.35971457947512,0.37474352140233,0.37369401037377,0.39049229952057,0.40915393112812,0.41824430262405,0.44983181356111,0.47657792786658,0.51515521301037,0.55549713371458,0.57589243869469,0.59734236550611,0.59577819599944,0.5898814266029,0.61280251505355,0.64013349928796,0.66829977393188,0.6588067930428,0.66246441765982,0.59849969572461,0.61377186877176,0.56493522228805,0.55288175334639,0.55179688323423,0.55446269602523,0.58212342761815,0.61140972920848
"","Israel","Quad Btu",0.47475878314669,0.48473887225149,0.50851965115598,0.56460304424562,0.60049864240165,0.64670468337797,0.66298094021483,0.69828064656328,0.70757525121579,0.71888402666555,0.78374658585925,0.77603101556059,0.8221527711628,0.84672447470675,0.85697977792001,0.82300317766292,0.85166258385398,0.88863690626667,0.87415481970614,0.88531126214486,0.95120179418368,0.93989406300236,1.0112692461839,0.93312162607598,0.981421882878,1.0214775195788,1.0366135935483
"","Italy","Quad Btu",6.7321936540992,6.8855977356334,6.886703518726,6.8277670329933,6.767887690878,7.0755613554829,7.110376652192,7.186788718779,7.3983821898379,7.5179352144754,7.4261485737494,7.4845313979885,7.5057076881882,7.7574692484396,7.9296347894008,7.9809565249934,7.9293609701121,7.8168843885838,7.7619977502316,7.2236633197622,7.5211132052137,7.3604335276697,7.0893347005341,6.7809077541957,6.5554217477544,6.6237040440165,6.5757042585905
"","Jamaica","Quad Btu",0.10279338332242,0.10714413041238,0.11519209206307,0.11751957105256,0.12053359123247,0.13444069905256,0.13855663824298,0.14473881497312,0.14749364061331,0.15158319952335,0.1466708224024,0.14971189337733,0.14960762623733,0.15594265328396,0.15167330142842,0.15578308358316,0.18018399752439,0.18290871464885,0.15530866771028,0.12340737815133,0.11367366513708,0.1195621712524,0.11259756779465,0.12232180910639,0.11938377489,0.1221030657411,0.12623011756778
"","Japan","Quad Btu",18.958703909357,19.384739333642,19.534114723251,19.802563502419,20.492701934641,21.147087919761,21.552687744927,21.923865971936,21.497988511192,21.931801471236,21.813616815381,21.637919863573,21.513774919911,21.692367055109,21.970269088219,22.317830579239,22.516326021549,22.419697439189,21.344650563253,20.396538109558,21.379906305195,20.70038289027,20.198460717437,20.314394087272,19.780786139538,19.425602081086,19.522990092773
"","Jordan","Quad Btu",0.143644503,0.136109388,0.1607358448,0.159281964,0.18278000609317,0.19078336231159,0.20542534733615,0.19913642386072,0.21296841701567,0.21553008938771,0.22580839415278,0.21729301583673,0.22827928591857,0.24912523810034,0.27066328032586,0.29317492615477,0.30413124794523,0.29219031666717,0.28113138365513,0.29258369654916,0.30515184728928,0.31948950655923,0.33774209602134,0.33793001709274,0.35197138335814,0.37181456996629,0.45048714341335
"","Kazakhstan","Quad Btu",--,--,4.141573857957,3.6101981318681,3.4236997894271,2.8243858372343,2.7108478051294,2.3709106018803,2.3062799891408,2.1235615307321,2.2095680715716,2.2291397038111,2.3580405663776,2.3154071614641,2.6534252047328,2.6370506541904,2.7670744128193,3.2673340023607,3.7352673958394,3.0336281691264,3.2278848748828,3.5178199674664,3.4711307274054,3.4944573034066,3.3208492742361,3.2839783198875,3.3946221486401
"","Kenya","Quad Btu",0.12218755568768,0.11391273493348,0.12320174224681,0.12648041187982,0.13038127496624,0.1376739730045,0.14441962585114,0.13385564331383,0.14781296959769,0.14036950574588,0.15575192714253,0.15860807479999,0.16057424798004,0.15194484320921,0.16297486423601,0.17755702178074,0.19501570349612,0.19566875066302,0.19317608479039,0.21229048791512,0.23032406384985,0.23716792891281,0.23388545320028,0.24610359218607,0.2661165056096,0.30318659553179,0.31594120430783
"","Kiribati","Quad Btu",0.000515126252,0.000520709,0.0005162885304,0.000515126252,0.000515126252,0.000515126252,0.0005162885304,0.000515126252,0.000515126252,0.0005151512,0.00099242259,0.000846793322,0.0012411035001,0.0012903191261,0.00138205485498,0.001806986412,0.001010532016,0.001835226045502,0.001055113582,0.001793498238,0.00178422954,0.00164719398,0.0016262521264,0.0016450248956,0.001649326602,0.001764001602,0.001691706298969
"","Korea, North","Quad Btu",0.92233766539304,0.91911656914348,0.775814439716,0.84808207558735,0.83141938222537,0.97052074926639,0.92830696602865,0.89378059937247,0.7936856623601,1.0172413659242,0.8966765905577,0.87361005722518,0.85485389665964,0.85346007033938,0.88851096519128,0.87470765686052,0.82847827355817,0.76225622772275,0.82074300241673,0.6926626392566,0.66316070721381,0.50430257118818,0.5159660739014,0.40638592403397,0.43456218991554,0.33490933047748,0.38315096859217
"","Korea, South","Quad Btu",4.0443425314326,4.5095012454056,5.0371650360596,5.495549492996,5.8879532215958,6.4290841265689,6.9627696230142,7.5083586822567,6.9282768653307,7.6067931574998,7.994680202272,8.1775323334882,8.5051725502735,8.8086409910778,9.0354097539208,9.3593117902489,9.5282775134204,9.8733962376867,10.03301123704,10.140575588604,11.026702633418,11.464938179906,11.639715046217,11.670520995058,11.781618469754,12.047431818299,12.286749518654
"","Kosovo","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.084383848963795,0.093442970206746,0.096139186443719,0.097657349020167,0.08932955290994,0.09091897891405,0.084105047400268,0.094786534240167,0.099428535538636
"","Kuwait","Quad Btu",0.40728473442728,0.2155634,0.350522662,0.475418878,0.570969285,0.589526615,0.62554070985,0.79866808735,0.84551028,0.9189143904,0.82483256025996,0.84183225913087,0.88918172964251,0.96475035664474,1.0028605720274,1.1707339080879,1.1624758889985,1.2355565991622,1.3261046044554,1.379825954156,1.4883875177457,1.5343840611492,1.589522235945,1.5833425818668,1.5722923248904,1.7084699006619,1.7496210547003
"","Kyrgyzstan","Quad Btu",--,--,0.283331574938,0.24751650969274,0.22997920992914,0.18064248974871,0.23174968563633,0.21823695462091,0.21801817415715,0.23429309912183,0.23736460310465,0.22619236789645,0.19282481267545,0.20299111603377,0.20776389488056,0.19586562572571,0.19898137606614,0.2182226727429,0.20750055750332,0.2114779907099,0.20158946768761,0.23030450255487,0.2603325239357,0.24587671323727,0.25019272943039,0.22775479508408,0.2273182182532
"","Laos","Quad Btu",0.010477150403735,0.010978590403735,0.010865003603735,0.011050929403735,0.011019580403735,0.013955883542894,0.016060732097004,0.017224860038294,0.020830827339585,0.023662876814158,0.039596548957343,0.041931052367523,0.042901840832946,0.041724304589769,0.042956938082226,0.049767077753275,0.056120029397966,0.054673432243311,0.059433616085132,0.062229006065932,0.097668986948827,0.12757548914745,0.13178325288288,0.15663671246928,0.16601739814557,0.21006479373734,0.19939334784374
"","Latvia","Quad Btu",--,--,0.22747588320561,0.19089220952096,0.1819735549992,0.16700078670717,0.15858825887992,0.16323419047919,0.15900555004216,0.15167055557859,0.15195304842236,0.16444744940833,0.16222061885209,0.16723234924929,0.18014965116071,0.18680471966372,0.18361851481242,0.18236011369419,0.16846766669419,0.17385892622244,0.18467620966147,0.16528311736065,0.17257132437865,0.16489941368246,0.15575108373415,0.1576932336007,0.16793415728338
"","Lebanon","Quad Btu",0.071077526,0.11707352,0.120101446,0.15058821503589,0.16953806868486,0.18186344005981,0.19277662807177,0.22111304447763,0.2227932700881,0.22886884135709,0.20627204544353,0.22095264618297,0.22168227880241,0.22432878917043,0.22280681546484,0.21311714697182,0.19786967235881,0.17534103412777,0.22580682313674,0.28044095261714,0.26905247966149,0.27316550188382,0.30524231665386,0.30536758139764,0.31544028087255,0.32131724293275,0.32478941877558
"","Lesotho","Quad Btu",0.003350116082,0.003397884082,0.0035297108,0.003604638,0.003238603,0.003286371,0.0033380972,0.003265899,0.003682291,0.005150913,0.0089586453,0.0081488565,0.00854081868,0.00870590797,0.008897966802,0.010625831748,0.011162752706,0.014695461584396,0.012679782798,0.014355609182,0.01460523911,0.013494262514,0.01379978536908,0.0140457654128,0.014787210741856,0.016172235605168,0.015854506897439
"","Liberia","Quad Btu",0.008392990522,0.0046169818345,0.0048414222702,0.005685704522,0.005685704522,0.005685704522,0.0055496139702,0.005534586761,0.005726321261,0.0057263225,0.00690376772,0.0068812791961,0.006788081451318,0.007868063925998,0.008128458824658,0.009879135455218,0.00966892004544,0.009049125584396,0.007995417564009,0.007596425348312,0.011981667383754,0.0127944423742,0.014381322453282,0.01255258486226,0.01652975470192,0.01659275086569,0.016464855623008
"","Libya","Quad Btu",0.50807009760125,0.53074152,0.494933784,0.5127366618,0.53010922,0.55403296,0.5849966781,0.61601398725,0.59283028225,0.5353322364,0.72708307898615,0.73277983406905,0.75498857504861,0.74384201060036,0.76208534176622,0.7880191535594,0.72252162324442,0.71794133693299,0.74571022102846,0.8530191181538,0.9095761278013,0.59256761492519,0.74262805684622,0.78303395062004,0.77550730255738,0.67687923762892,0.72214385164353
"","Lithuania","Quad Btu",--,--,0.47275334702096,0.3904186726603,0.35076572953511,0.37805389098146,0.36252264377807,0.35889993501808,0.39164397023469,0.29340150429517,0.2748753555207,0.3169188722612,0.3397963383425,0.35139982263421,0.35449271146989,0.33149905192818,0.32069568807034,0.34699553433637,0.36695007685921,0.3205569068506,0.26072235063751,0.27855774117859,0.27741899807026,0.27547629435746,0.25616876301109,0.25540654195418,0.25480874091294
"","Luxembourg","Quad Btu",0.14759853596494,0.15801224913848,0.15768105678428,0.16039480495144,0.15590116197816,0.14017058987586,0.14307851738534,0.14155319188869,0.13801652660121,0.14549308863417,0.14904442340815,0.15439850923008,0.16305721863471,0.17041563726657,0.19038632131398,0.19219030196737,0.19029219226875,0.18610525275266,0.18501782438599,0.17526235251438,0.18582407782881,0.18259612950219,0.17892592720933,0.17367770905422,0.16925891298739,0.16722695938847,0.18539167851
"","Macau","Quad Btu",0.015226756425663,0.01483465057808,0.01581466471808,0.01689931352348,0.01806387952348,0.0185627653532,0.02113243037352,0.02115151210416,0.02312019010416,0.023910832107588,0.023762592173226,0.02386690631561,0.026622907415251,0.02709387608136,0.032255923970814,0.032325880733482,0.034538614849763,0.035753297358371,0.03167345176959,0.034229056114717,0.050104705090141,0.039410372315137,0.040035876063145,0.038158424750722,0.042198152242479,0.049838106732836,0.051072056226319
"","Macedonia","Quad Btu",--,--,0.1066003671855,0.10830317334193,0.095113396603738,0.097905328937298,0.10774280155088,0.099728397014488,0.11819437612318,0.1102281362429,0.10585355244992,0.098874791305035,0.096380251994799,0.10305016002825,0.10781618943722,0.10986115314845,0.10988280532026,0.11077260471667,0.1088436618593,0.10837044823937,0.11517826214066,0.12097860508013,0.11186248935933,0.10952227919729,0.10818327464216,0.11154441806027,0.11045570238381
"","Madagascar","Quad Btu",0.016918253818253,0.017190755744253,0.018926242622653,0.019465924782119,0.020551003706388,0.021446239630656,0.022090478909056,0.022747638706388,0.023250288706388,0.023247299502925,0.033166762540077,0.032507710238398,0.02512222252743,0.032190338710753,0.034328723395439,0.033330179809504,0.033537970996972,0.035139602506293,0.037524036323996,0.033416633778843,0.035492843691417,0.039904713595015,0.045683523529958,0.048924643272675,0.052055998504587,0.056943228361122,0.058034771677504
"","Malawi","Quad Btu",0.015783325146738,0.018959668290703,0.018395131350621,0.017464876129591,0.019284118734568,0.019670328660591,0.020091876556501,0.020001120937984,0.021959721247109,0.020918436248157,0.022324324048079,0.021963670500208,0.022070467113811,0.023365783830804,0.024423900064853,0.024270340341805,0.025564848140972,0.025093266113532,0.02880799462354,0.026346787777796,0.031652453760654,0.031406290887651,0.029190702744175,0.02688169132156,0.027956455682721,0.022225967192004,0.027345679084866
