"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Greece","Natural gas (including LNG) - final consumption","1992","Terajoules","4085",""
"Greece","Natural gas (including LNG) - final consumption","1991","Terajoules","4296",""
"Greece","Natural gas (including LNG) - final consumption","1990","Terajoules","4496",""
"Guatemala","Natural gas (including LNG) - final consumption","1997","Terajoules","429",""
"Guatemala","Natural gas (including LNG) - final consumption","1996","Terajoules","429",""
"Guatemala","Natural gas (including LNG) - final consumption","1995","Terajoules","429",""
"Guatemala","Natural gas (including LNG) - final consumption","1994","Terajoules","390",""
"Guatemala","Natural gas (including LNG) - final consumption","1993","Terajoules","390",""
"Guatemala","Natural gas (including LNG) - final consumption","1992","Terajoules","351",""
"Guatemala","Natural gas (including LNG) - final consumption","1991","Terajoules","333",""
"Guatemala","Natural gas (including LNG) - final consumption","1990","Terajoules","342",""
"Guinea","Natural gas (including LNG) - final consumption","2016","Terajoules","3","1"
"Guinea","Natural gas (including LNG) - final consumption","2015","Terajoules","3","1"
"Guinea","Natural gas (including LNG) - final consumption","2014","Terajoules","3","1"
"Guinea","Natural gas (including LNG) - final consumption","2013","Terajoules","2.8363638","1"
"Guinea","Natural gas (including LNG) - final consumption","2012","Terajoules","2.8363638","1"
"Guinea","Natural gas (including LNG) - final consumption","2011","Terajoules","2.8363638","1"
"Guinea","Natural gas (including LNG) - final consumption","2010","Terajoules","2.993614","1"
"Guinea","Natural gas (including LNG) - final consumption","2009","Terajoules","3.050584","1"
"Guinea","Natural gas (including LNG) - final consumption","2008","Terajoules","4.12792600000001","1"
"Hungary","Natural gas (including LNG) - final consumption","2016","Terajoules","283523",""
"Hungary","Natural gas (including LNG) - final consumption","2015","Terajoules","267044",""
"Hungary","Natural gas (including LNG) - final consumption","2014","Terajoules","255776",""
"Hungary","Natural gas (including LNG) - final consumption","2013","Terajoules","266463",""
"Hungary","Natural gas (including LNG) - final consumption","2012","Terajoules","256540",""
"Hungary","Natural gas (including LNG) - final consumption","2011","Terajoules","290985",""
"Hungary","Natural gas (including LNG) - final consumption","2010","Terajoules","300491",""
"Hungary","Natural gas (including LNG) - final consumption","2009","Terajoules","283272",""
"Hungary","Natural gas (including LNG) - final consumption","2008","Terajoules","301009",""
"Hungary","Natural gas (including LNG) - final consumption","2007","Terajoules","301063",""
"Hungary","Natural gas (including LNG) - final consumption","2006","Terajoules","344650",""
"Hungary","Natural gas (including LNG) - final consumption","2005","Terajoules","374590",""
"Hungary","Natural gas (including LNG) - final consumption","2004","Terajoules","360817",""
"Hungary","Natural gas (including LNG) - final consumption","2003","Terajoules","359511",""
"Hungary","Natural gas (including LNG) - final consumption","2002","Terajoules","334747",""
"Hungary","Natural gas (including LNG) - final consumption","2001","Terajoules","341467",""
"Hungary","Natural gas (including LNG) - final consumption","2000","Terajoules","311317",""
"Hungary","Natural gas (including LNG) - final consumption","1999","Terajoules","312078",""
"Hungary","Natural gas (including LNG) - final consumption","1998","Terajoules","311433",""
"Hungary","Natural gas (including LNG) - final consumption","1997","Terajoules","313172",""
"Hungary","Natural gas (including LNG) - final consumption","1996","Terajoules","337522",""
"Hungary","Natural gas (including LNG) - final consumption","1995","Terajoules","301622",""
"Hungary","Natural gas (including LNG) - final consumption","1994","Terajoules","278792",""
"Hungary","Natural gas (including LNG) - final consumption","1993","Terajoules","275306",""
"Hungary","Natural gas (including LNG) - final consumption","1992","Terajoules","240323",""
"Hungary","Natural gas (including LNG) - final consumption","1991","Terajoules","283043",""
"Hungary","Natural gas (including LNG) - final consumption","1990","Terajoules","288422",""
"India","Natural gas (including LNG) - final consumption","2016","Terajoules","1134978",""
"India","Natural gas (including LNG) - final consumption","2015","Terajoules","1346435","1"
"India","Natural gas (including LNG) - final consumption","2014","Terajoules","1143159.216",""
"India","Natural gas (including LNG) - final consumption","2013","Terajoules","1238307",""
"India","Natural gas (including LNG) - final consumption","2012","Terajoules","1331201.415",""
"India","Natural gas (including LNG) - final consumption","2011","Terajoules","1311846.999",""
"India","Natural gas (including LNG) - final consumption","2010","Terajoules","1103943.111",""
"India","Natural gas (including LNG) - final consumption","2009","Terajoules","1296199.578",""
"India","Natural gas (including LNG) - final consumption","2008","Terajoules","998976.621",""
"India","Natural gas (including LNG) - final consumption","2007","Terajoules","520735.245",""
"India","Natural gas (including LNG) - final consumption","2006","Terajoules","480543.615",""
"India","Natural gas (including LNG) - final consumption","2005","Terajoules","482670.2595",""
"India","Natural gas (including LNG) - final consumption","2004","Terajoules","526829.0024",""
"India","Natural gas (including LNG) - final consumption","2003","Terajoules","518908.316899",""
"India","Natural gas (including LNG) - final consumption","2002","Terajoules","542355.856302",""
"India","Natural gas (including LNG) - final consumption","2001","Terajoules","523110.422053",""
"India","Natural gas (including LNG) - final consumption","2000","Terajoules","546714.150814",""
"India","Natural gas (including LNG) - final consumption","1999","Terajoules","514101.589154",""
"India","Natural gas (including LNG) - final consumption","1998","Terajoules","502473.417",""
"India","Natural gas (including LNG) - final consumption","1997","Terajoules","499780.968",""
"India","Natural gas (including LNG) - final consumption","1996","Terajoules","432079.533",""
"India","Natural gas (including LNG) - final consumption","1995","Terajoules","416666.238",""
"India","Natural gas (including LNG) - final consumption","1994","Terajoules","385410.417",""
"India","Natural gas (including LNG) - final consumption","1993","Terajoules","361958.796",""
"India","Natural gas (including LNG) - final consumption","1992","Terajoules","360280.893",""
"India","Natural gas (including LNG) - final consumption","1991","Terajoules","292774.563",""
"India","Natural gas (including LNG) - final consumption","1990","Terajoules","287077.497",""
"Indonesia","Natural gas (including LNG) - final consumption","2016","Terajoules","718293",""
"Indonesia","Natural gas (including LNG) - final consumption","2015","Terajoules","534404",""
"Indonesia","Natural gas (including LNG) - final consumption","2014","Terajoules","276457",""
"Indonesia","Natural gas (including LNG) - final consumption","2013","Terajoules","500877",""
"Indonesia","Natural gas (including LNG) - final consumption","2012","Terajoules","806414",""
"Indonesia","Natural gas (including LNG) - final consumption","2011","Terajoules","730259",""
"Indonesia","Natural gas (including LNG) - final consumption","2010","Terajoules","666386",""
"Indonesia","Natural gas (including LNG) - final consumption","2009","Terajoules","579200",""
"Indonesia","Natural gas (including LNG) - final consumption","2008","Terajoules","482549",""
"Indonesia","Natural gas (including LNG) - final consumption","2007","Terajoules","413409",""
"Indonesia","Natural gas (including LNG) - final consumption","2006","Terajoules","633149.9989",""
"Indonesia","Natural gas (including LNG) - final consumption","2005","Terajoules","630777.9985",""
"Indonesia","Natural gas (including LNG) - final consumption","2004","Terajoules","587422.0017",""
"Indonesia","Natural gas (including LNG) - final consumption","2003","Terajoules","535793.999501",""
"Indonesia","Natural gas (including LNG) - final consumption","2002","Terajoules","559605.00114",""
"Indonesia","Natural gas (including LNG) - final consumption","2001","Terajoules","561057.997627",""
"Indonesia","Natural gas (including LNG) - final consumption","2000","Terajoules","534097.0004",""
"Indonesia","Natural gas (including LNG) - final consumption","1999","Terajoules","700810",""
"Indonesia","Natural gas (including LNG) - final consumption","1998","Terajoules","650372",""
"Indonesia","Natural gas (including LNG) - final consumption","1997","Terajoules","401842",""
"Indonesia","Natural gas (including LNG) - final consumption","1996","Terajoules","367006",""
"Indonesia","Natural gas (including LNG) - final consumption","1995","Terajoules","358425",""
"Indonesia","Natural gas (including LNG) - final consumption","1994","Terajoules","109371",""
"Indonesia","Natural gas (including LNG) - final consumption","1993","Terajoules","70409",""
"Indonesia","Natural gas (including LNG) - final consumption","1992","Terajoules","71915",""
"Indonesia","Natural gas (including LNG) - final consumption","1991","Terajoules","66725",""
"Indonesia","Natural gas (including LNG) - final consumption","1990","Terajoules","81543",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2016","Terajoules","4736818",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2015","Terajoules","4377765.99",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2014","Terajoules","4327855.801",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2013","Terajoules","4102355.772",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2012","Terajoules","3909904.2",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2011","Terajoules","4038907.626",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2010","Terajoules","3467608.9692",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2009","Terajoules","3218842.29",""
"Iran (Islamic Rep. of)","Natural gas (including LNG) - final consumption","2008","Terajoules","2943467.1909",""
